time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-05 12:57:59,80586.56,26172.02,0.53,89742.77,10394.85,84.39,89.93,87.1,13442.56,13445.23,13444.43,13416.83,13417.18,13420.34,4367.9,4371.24,4370.37,4353.83,4353.26,4355.41,20
2022-05-05 12:58:59,102306.0,35023.4,0.43,73204.51,9836.02,91.72,106.21,98.02,17059.32,17060.22,17057.05,17042.05,17041.22,17046.13,5842.16,5842.58,5840.93,5832.84,5831.36,5833.52,20
2022-05-05 12:59:59,93219.56,43110.27,0.37,64601.14,11309.77,89.09,105.47,98.9,15551.85,15552.94,15550.6,15519.38,15519.87,15524.91,7189.99,7191.39,7189.49,7179.08,7178.4,7181.92,20
2022-05-05 13:00:59,95770.78,38665.0,0.47,81259.29,11501.8,89.31,95.19,92.56,15975.84,15977.74,15975.43,15945.04,15945.97,15950.76,6448.3,6449.31,6448.4,6439.12,6438.7,6441.18,20
2022-05-05 13:01:59,84766.96,34576.82,0.58,101030.89,14222.1,80.98,91.44,85.93,14163.5,14164.37,14164.7,14089.92,14090.47,14094.01,5770.72,5773.14,5772.65,5753.43,5751.72,5755.16,20
2022-05-05 13:02:59,88255.63,32833.99,0.56,93281.68,13293.63,86.49,91.63,88.86,14737.75,14739.19,14736.99,14679.69,14679.56,14682.45,5479.55,5481.69,5481.59,5464.19,5462.18,5464.79,20
2022-05-05 13:03:59,101378.13,34457.97,0.44,73846.95,8678.32,99.32,98.76,99.07,16905.6,16905.25,16902.85,16887.62,16886.95,16889.85,5748.64,5748.1,5747.03,5738.29,5737.27,5738.64,20
2022-05-05 13:04:59,100798.55,44680.74,0.39,66857.8,11729.17,88.98,94.53,92.1,16814.87,16816.35,16814.37,16782.93,16782.92,16787.11,7451.3,7452.56,7450.77,7441.99,7440.65,7443.46,20
2022-05-05 13:05:59,96667.95,39505.32,0.47,80381.49,10993.76,84.32,103.65,94.76,16122.87,16124.63,16122.96,16097.42,16096.87,16103.19,6588.44,6589.51,6588.11,6579.3,6578.4,6581.56,20
2022-05-05 13:06:59,82925.68,34980.72,0.57,97618.03,14085.91,81.43,96.0,88.34,13854.71,13855.28,13854.03,13785.56,13785.27,13790.81,5836.88,5838.5,5838.03,5822.51,5820.49,5824.31,20
2022-05-05 13:07:59,85797.89,28939.08,0.49,83860.91,9986.8,78.99,95.45,87.28,14310.84,14313.6,14313.44,14285.28,14284.76,14289.97,4827.52,4831.03,4831.47,4816.29,4814.52,4818.27,20
2022-05-05 13:08:59,96703.79,30266.96,0.45,78189.06,10166.92,85.88,107.85,96.11,16128.45,16129.62,16128.56,16104.72,16104.61,16107.82,5049.95,5050.98,5051.02,5038.07,5037.7,5039.24,20
2022-05-05 13:09:59,98430.3,35065.33,0.43,70714.64,9350.41,88.85,81.86,85.81,16417.47,16418.61,16417.04,16391.71,16390.13,16395.34,5849.35,5850.08,5848.44,5839.23,5838.26,5839.96,20
2022-05-05 13:11:00,95431.68,44278.76,0.37,62930.62,11435.72,88.7,93.53,91.65,15920.03,15921.81,15921.22,15887.5,15888.52,15892.61,7384.23,7385.97,7384.8,7374.11,7373.63,7376.03,20
2022-05-05 13:12:00,96473.84,39327.63,0.47,78365.93,10834.5,84.94,97.26,91.62,16085.35,16087.44,16085.96,16070.77,16069.29,16075.03,6557.0,6558.63,6557.25,6551.68,6550.17,6552.91,20
2022-05-05 13:13:00,91523.32,38224.51,0.56,97506.34,14685.55,82.73,102.58,92.65,15287.87,15289.71,15289.25,15218.72,15216.47,15221.3,6377.71,6380.09,6379.49,6363.07,6360.38,6363.77,20
2022-05-05 13:14:00,107843.42,35911.96,0.41,69773.47,11718.76,85.79,102.76,93.8,17990.48,17990.82,17989.86,17955.59,17956.84,17959.83,5993.53,5995.19,5995.07,5975.56,5974.93,5977.68,0
2022-05-05 13:15:00,109977.38,40543.54,0.32,54245.64,9891.52,94.94,102.09,98.26,18342.71,18342.99,18343.29,18316.02,18314.1,18318.27,6762.7,6763.63,6763.75,6751.46,6750.06,6751.94,0
2022-05-05 13:16:00,104247.82,46432.82,0.31,51670.49,12010.49,89.5,103.32,96.94,17391.87,17391.47,17390.56,17357.44,17356.71,17359.77,7744.17,7744.51,7743.21,7733.75,7733.12,7734.06,0
2022-05-05 13:17:00,105109.84,42906.29,0.38,65612.02,12050.93,90.06,98.67,94.81,17534.57,17535.87,17534.07,17501.24,17499.63,17504.47,7155.25,7157.47,7155.82,7145.94,7144.8,7147.01,0
2022-05-05 13:18:00,100720.24,40896.64,0.49,84692.14,16452.95,84.1,105.44,94.24,16820.29,16822.06,16821.13,16751.4,16749.38,16755.99,6822.16,6824.17,6823.6,6809.38,6807.26,6810.07,0
2022-05-05 13:19:00,101935.39,39772.25,0.41,70347.76,12538.38,85.64,102.42,93.76,17018.15,17019.79,17021.02,16957.76,16956.4,16962.27,6635.09,6639.04,6638.88,6620.2,6617.63,6621.41,0
2022-05-05 13:20:00,111494.73,36518.84,0.37,62237.87,10718.29,86.29,99.83,92.23,18595.63,18597.16,18595.31,18568.35,18566.04,18572.25,6093.85,6094.89,6094.1,6079.14,6076.61,6080.25,0
2022-05-05 13:21:00,44.49,46.23,0.12,239.67,0.0,13.75,30.97,17.79,7.74,7.92,7.43,6.86,9.06,5.48,7.95,8.36,7.74,6.96,9.96,5.25,0
